sr_no,movie_id,movie_name,year,genre,overview,director,cast,language
1360,tt0101244,100 Days,1991,"Horror, Romance, Thriller","A young, clairvoyant woman has a vision of a murder and sets out to uncover the truth before the killer finds her.",Partho Ghosh,"Jackie Shroff, Madhuri Dixit, Jaaved Jaaferi, Laxmikant Berde",hindi
1361,tt3848456,Sheela I Love You,2001,Thriller,Add a plot.,Partho Ghosh,"Jackie Shroff, Madhuri Dixit, Jaaved Jaaferi, Laxmikant Berde",hindi
1362,tt16227342,Mr. & Mrs. Mahi,2024,Drama,A married couple who share a love for cricket begin training in the game due to her natural talent.,Sharan Sharma,"Rajkummar Rao, Janhvi Kapoor, Abhishek Banerjee, Kumud Mishra",hindi
1363,tt1471247,Road to Sangam,2009,"Drama, Thriller","Amidst bomb explosions, fake arrests, police brutality, and protests, a determined mechanic attempts to repair an antique truck to transport the last remains of Mahatma Gandhi in modern-day India.",Amit Rai,"Paresh Rawal, Om Puri, Pawan Malhotra, Jawed Sheikh",hindi
1364,tt0061046,Suraj,1966,"Romance, Musical, Action","Maharaja Vikram decides to marry his daughter Anuradha to his commander's son, Pratap. However, years later, Anuradha is abducted by bandit Suraj while on her way to Pratap's coronation.",T. Prakash Rao,"Vyjayanthimala, Rajendra Kumar Tuli, Ajit Khan, Gajanan Jagirdar",hindi
1365,tt0808306,Honeymoon Travels Pvt. Ltd.,2007,"Comedy, Drama, Romance","Six newly-married, diverse, honeymooning couples face marital bliss and discord, finding out more about themselves, their significant others and life in this happy-go-lucky, quirky drama.",Reema Kagti,"Abhay Deol, Minissha Lamba, Boman Irani, Shabana Azmi",hindi
1366,tt0289725,Jung,2000,"Action, Crime, Drama",A police officer is in a frantic search for a compatible bone-marrow donor for his gravely-ill son. The only match is a convicted vicious killer who is now on the run. All he has to do is catch him.,Sanjay Gupta,"Sanjay Dutt, Jackie Shroff, Aditya Pancholi, Raveena Tandon",hindi
1367,tt1334470,Raavan,2010,"Action, Adventure, Drama","A bandit leader kidnaps the wife of the policeman who killed his sister, but later falls in love with her.",Mani Ratnam,"Abhishek Bachchan, Aishwarya Rai Bachchan, Govinda, Vikram",hindi
1368,tt3709344,City Lights,2014,"Drama, Thriller","Deepak Singh is a farmer in Rajasthan. After a tragedy, he migrates to Mumbai with his wife and child to lead a better life. However, upon arriving, he soon discovers the challenges of life in a big city.",Hansal Mehta,"Rajkummar Rao, Patralekhaa Paul, Manav Kaul, Khushboo Upadhyay",hindi
1369,tt0079386,Kaala Patthar,1979,"Action, Drama, History",Inspired by a true mining tragedy the film is about people from all walks of life showing courage and character to fight the forces of nature.,Yash Chopra,"Amitabh Bachchan, Shashi Kapoor, Shatrughan Sinha, Rakhee Gulzar",hindi
1370,tt9052936,Blank,2019,"Action, Thriller",A suicide bomber loses his memory and has a bomb attached to his heart. It is up to the police officers to prevent this bomb from taking innocent lives.,Behzad Khambata,"Sunny Deol, Karan Kapadia, Karanvir Sharma, Ishita Dutta",hindi
1371,tt8852558,Mitron,2018,Comedy,"In order to bring stability in Jai's life, his father decides to get him married. However, fate has other plans.",Nitin Kakkar,"Jackky Bhagnani, Kritika Kamra, Prateik Patil Babbar, Perlene Bhersaina",hindi
1372,tt0260155,Mahakaal,1994,"Comedy, Horror","A demon torments the family and friends of Anita in order to take revenge on his death, which was caused by her police-officer father. The rest of the movie is how Anita tackles the demon with the help of her boyfriend.","Shyam Ramsay, Tulsi Ramsay","Karan Shah, Archana Puran Singh, Johny Lever, Mayur Verma",hindi
1373,tt1027807,Daku Ramkali,2000,"Adventure, Drama, Musical",Sher Singh and Arjun Singh are identical twin brothers. Arjun is an honest police officer but Sher Singh becomes a dacoit under the influence of Bajrang and his gang. Sher Singh's daughter ...                See full summaryÂ Â»,Kanti Shah,"Sapna Sappu, Jay Thakur, Rajesh Vivek, Joginder Shelly",hindi
1374,tt6471054,Ajji,2017,"Crime, Drama",Little Manda is found raped and dumped in a trash heap near her slum. Her parents are more concerned with survival than dignity. The cops are powerless to help as the rapist is a local ...                See full summaryÂ Â»,Devashish Makhija,"Sushama Deshpande, Smita Tambe, Sharvani Suryavanshi, Abhishek Banerjee",hindi
1375,tt5202770,Mudrank: The Stamp,2009,Mystery,Following the investigations conducted by various agencies in the fake stamp case pursued by the Bund garden police station in 2002.,Shakir Shah,"Kaluram Dhobale, Milind Gunaji, Ali Khan, Shahbaaz Khan",hindi
1376,tt0284811,Aarzoo,1999,"Action, Drama, Romance","After her fiance, Vijay, is killed in a crash, a pregnant Pooja agrees to marry Amar, her childhood friend who has always loved her. But her life takes yet another turn when Vijay returns to her life.",Lawrence D'Souza,"Madhuri Dixit, Akshay Kumar, Saif Ali Khan, Paresh Rawal",hindi
1377,tt0476527,Bluffmaster!,2005,"Comedy, Crime, Drama","A conman Roy, gets dumped by his girl-friend. Then he finds out he has a fatal disease. On the verge of death, he resolves to do some good, by helping his apprentice Dittu hoodwink the mobster who hurt his (Dittu's) family.",Rohan Sippy,"Abhishek Bachchan, Priyanka Chopra Jonas, Riteish Deshmukh, Nana Patekar",hindi
1378,tt0114031,Oh Darling Yeh Hai India,1995,Comedy,Miss India and an aspiring actor spend a night together roaming the streets of Mumbai and unwittingly clash paths with a megalomaniacal gangster planning to take over India.,Ketan Mehta,"Shah Rukh Khan, Deepa Sahi, Jaaved Jaaferi, Anupam Kher",hindi
1379,tt1744641,Ramayana: The Epic,2010,"Animation, Action, Adventure","Lord Rama, son of King Dashrath is sent for exile for 14 years. His wife Sita and brother Laxman accompanies him. But she is deceitfully kidnapped by Ravana, The King of Lanka. Thus a might...                See full summaryÂ Â»",Chetan Desai,"Manoj Bajpayee, Juhi Chawla, Ashutosh Rana, Mukesh Rishi",hindi
1380,tt0346457,Mangal Pandey: The Rising,2005,"Biography, Drama, History",This is a film about the leader of the 1857 mutiny and his fight against the British rule.,Ketan Mehta,"Aamir Khan, Rani Mukerji, Toby Stephens, Coral Beed",hindi
1381,tt9070934,The Journey of Karma,2018,Drama,"Its a story of a slum girl who is brilliant in studies and tries to chase her dreams to work in America. She travels through her journey full of twist n turns, surprises, lust with a mysterious old man.",Jagbir Dahiya,"Raknil Avro, Shakti Kapoor, Poonam Pandey, Gauri Shankar",hindi
1382,tt5639388,Raaz Reboot,2016,"Horror, Mystery, Romance","The fourth installment of a horror series that explores secrets, mysteries and human frailties.",Vikram Bhatt,"Emraan Hashmi, Kriti Kharbanda, Suzanna Mukherjee, Gaurav Arora",hindi
1383,tt4088588,Dhanak,2015,"Comedy, Drama","Believing actor and goodwill ambassador Shah Rukh Khan can help her brother get an operation to restore his sight, a 10-year old girl takes her blind 8-year old brother on a trek across Rajasthan in search of the superstar.",Nagesh Kukunoor,"Hetal Gada, Krrish Chhabria, Vipin Sharma, Gulfam Khan",hindi
1384,tt1807978,Bhoot and Friends,2010,"Animation, Action, Adventure","Four holidaying children go missing, then encounter a ghost and hoodlums in a dense forest.",Karanjeet Saluja,"Jackie Shroff, Markand Soni, Akash Nair, Ishita Panchal",hindi
1385,tt0246905,Saajan Chale Sasural,1996,"Comedy, Drama",A village-based singer attempts to find love and fame in the big city.,David Dhawan,"Govinda, Karisma Kapoor, Tabu, Shakti Kapoor",hindi
1386,tt0352830,Sssshhh...,2003,"Horror, Mystery",A serial killer is around which is responsible for taking many lives including that of Malini and her boyfriend. The police are unable to comprehend especially when this killer leaves no evidence at every crime scene.,Pavan Kaul,"Tanishaa Mukerji, Dino Morea, Karann Nathh, Gaurav Kapoor",hindi
1387,tt14852412,Haathi Mere Saathi,2021,"Action, Drama","Watch the bond between humans and elephants with Bandevs story as he fights for the protection of his ele-friends. Witness the rage on 'Haathi Mere Saathi', full movie streaming in Hindi on Eros Now.",Prabu Solomon,"Bhuvan Arora, Sheeba Chaddha, Rana Daggubati, Rajesh Dubeay",hindi
1388,tt3848888,The Shaukeens,2014,Comedy,Three friends in their 60s try to do everything that they couldn't do in their younger days - before death arrives.,Abhishek Sharma,"Akshay Kumar, Lisa Haydon, Anupam Kher, Rajni Basumatary",hindi
1389,tt0065936,Kati Patang,1970,"Drama, Family, Musical",A runaway bride promises her dying widowed friend that she will assume her identity and look after her infant child.,Shakti Samanta,"Rajesh Khanna, Asha Parekh, Prem Chopra, Bindu Desai",hindi
1390,tt19838634,Ulajh,2024,"Thriller, Drama","The journey of a young IFS officer, belonging to a prominent family of patriots, who gets embroiled in a dangerous personal conspiracy while far from her home turf, at a career-defining post.",Sudhanshu Saria,"Janhvi Kapoor, Gulshan Devaiah, Rajesh Tailang, Roshan Mathew",hindi
1391,tt1805263,I Am Kalam,2010,"Comedy, Drama, Family",An impoverished boy forms an unlikely and unstable friendship with the lonely son of a nobleman.,Nila Madhab Panda,"Gulshan Grover, Harsh Mayar, Pitobash, Hussan Saad",hindi
1392,tt0225961,Hum Dono,1961,"Drama, Musical, Romance","When an army officer is presumed dead in battle, his lookalike is tasked with breaking the news to his family. However, circumstances force him to impersonate the dead man.",Amarjeet,"Dev Anand, Nanda Karnataki, Sadhana Shivdasani, Lalita Pawar",hindi
1393,tt1216300,Jannat: In Search of Heaven...,2008,"Crime, Drama, Romance","Arjun is a reckless young man with an obsession for making money at card games. A chance meeting with a girl in a mall, Zoya, gives him the reasons he was looking for the move out of his ...                See full summaryÂ Â»",Kunal Deshmukh,"Emraan Hashmi, Sonal Chauhan, Swatantra Bharat, Armen Greyg",hindi
1394,tt0116690,Jeet,1996,"Action, Romance","A hitman working for a crime boss falls for a woman but she is married off to her childhood friend. Later, when the woman's and her husband's life comes under threat from the crime boss, the hitman becomes their protector.",Raj Kanwar,"Sunny Deol, Karisma Kapoor, Salman Khan, Tabu",hindi
1395,tt0089552,Mard,1985,"Action, Comedy, Drama","King Azad gets locked in a dungeon by the British general Dyer who wants to take over his kingdom. Years later, Azad's son decides to put an end to Dyer's tyranny and comes to his father's rescue.",Manmohan Desai,"Amitabh Bachchan, Amrita Singh, Nirupa Roy, Dara Singh Randhawa",hindi
1396,tt5474042,Half Girlfriend,2017,"Drama, Romance","Madhav meets a girl named Riya and falls in love. After stuggling to convince her to be his girlfriend, she half heartedly agrees to be his ""Half Girlfriend""",Mohit Suri,"Shraddha Kapoor, Vikrant Massey, Arjun Kapoor, Shriidhar Dubey",hindi
1397,tt8426854,Jalebi,2018,"Drama, Romance",A woman boards an overnight train and gets placed in a compartment with her former lover and his wife.,"Pushpdeep Bhardwaj, Lal Mohan","Rhea Chakraborty, Varun Mitra, Digangana Suryavanshi, Poorti Arya",hindi
1398,tt7190460,Thupparivaalan,2017,"Action, Crime, Thriller",A detective is hungry for a challenging case to investigate and the mystery of a murdered dog leads to a rival who could be the match for him.,Mysskin,"Vishal, Simran, Prasanna, Vinay Rai",hindi
1399,tt0155073,Pyar Ka Karz,1990,Drama,"Bombay-based Dr. Naina meets with musician and singer, Ravi Shankar, and both fall in love with each other. When Ravi returns from a concert in Delhi, he finds Naina getting married to ...                See full summaryÂ Â»",K. Bapaiah,"Dharmendra, Meenakshi Sheshadri, Mithun Chakraborty, Neelam Kothari",hindi
1400,tt9176086,Saina,2021,"Biography, Drama, Sport","The story of Saina Nehwal, a professional badminton player who ranked number 1 in the sport.",Amole Gupte,"Mukesh Agrohari, Olga Anand, Rohan Apte, Amit Ashar",hindi
1401,tt11964084,Virgin Bhanupriya,2020,"Comedy, Drama","Bhanupriya, a conservative girl decides to lose her virginity but fails in her every attempt. A soothsayer predicts that it is an impossible task and it will not happen to her. She decides to overcome this bad luck.",Ajay Lohan,"Urvashi Rautela, Gautam Gulati, Rajiv Gupta, Archana Puran Singh",hindi
1402,tt9875128,Halahal,2020,"Crime, Drama, Mystery",The Murder of a college girl morphed into a suicide takes Dr. Shiv on a journey to dig the truth out of his daughter's murder.,Randeep Jha,"Barun Sobti, Sachin Khedekar, Purnendu Bhattacharya, Manu Rishi Chadha",hindi
1403,tt19888200,Maid for each other,2022,Romance,"Grew up with the words "" Made for each other "" only to realize your soulmate is your ""maid"" ? Shivam a 25 years old falls in love with his maid while dating his current boss (charu). Mess ...                See full summaryÂ Â»",Swagger Sharma,"Lavina Khanchandani, Bhupender Singh Rawat, Annu Sharma, Swagger Sharma",hindi
1404,tt0366180,Stalin,2006,"Action, Drama",The story is about how an ex-army officer brings change in society by making people to help each other.,A.R. Murugadoss,"Chiranjeevi, Trisha Krishnan, Prakash Raj, Sharada",hindi
1405,tt0415768,Dus,2005,"Action, Crime, Drama",A team of specialists must catch a terrorist before he carries out an attack.,Anubhav Sinha,"Sanjay Dutt, Suniel Shetty, Abhishek Bachchan, Zayed Khan",hindi
1406,tt0246825,Om Dar-B-Dar,1988,Drama,A carefully constructed nonsense about a teenage boy named Om in a small Indian village.,Kamal Swaroop,"Anita Kanwar, Gopi Desai, Lalit Tiwari, Lakshminarayan Shastri",hindi
1407,tt0206921,Mann,1999,"Drama, Romance","A young woman falls in love with a handsome playboy, while aboard a Singapore to India cruise. They make plans to meet again, but fate may have other plans...",Indra Kumar,"Aamir Khan, Manisha Koirala, Sharmila Tagore, Deepti Bhatnagar",hindi
1408,tt22461144,3rd October,2023,Drama,"Revolves around two lawyers with contrasting perspectives, each justified in their own right. The film sheds light on the role of the justice system and the media within our society.",Vineet Jha,"Moin Khan, Hiten Tejwani, Sneha Ullal, Kanchi Singh",hindi
1409,tt0419468,Baabul,2006,"Drama, Family, Romance","When his only son dies in an accident, Balraaj urges his depressed daughter-in-law to marry a man who has long loved her in silence.",Ravi Chopra,"Amitabh Bachchan, Salman Khan, Hema Malini, John Abraham",hindi
1410,tt0072100,Roti Kapada Aur Makaan,1974,"Action, Drama, Musical",Bharat faces challenges in leading his family after taking the responsibilities following his father's death.,Manoj Kumar,"Manoj Kumar, Shashi Kapoor, Zeenat Aman, Moushumi Chatterjee",hindi
1411,tt4552486,Dobaara: See Your Evil,2017,"Horror, Mystery",Siblings Natasha and Kabir Merchant investigate an allegedly haunted mirror in their parents' home in this official adaption of 'Oculus'.,Prawaal Raman,"Adil Hussain, Huma Qureshi, Madalina Bellariu Ion, Lisa Ray",hindi
1412,tt0408837,Hawas,2004,"Drama, Romance, Thriller","Complications arise when a bored young wife embarks on an extra-marital affair with a stranger, leading to emotional turmoil and eventually, murder.",Karan Razdan,"Shawar Ali, Meghna Naidu, Tarun Arora, Mukesh Tiwari",hindi
1413,tt27679608,Fateh,2025,"Action, Crime","Follows a former gangster who is hired to guard a young woman named Jacqueline. In order to keep her safe, Fateh must employ all of his abilities while simultaneously attempting to learn the truth about the threats made against her.",Vaibhav Misra,"Sonu Sood, Jacqueline Fernandez, Vijay Raaz, Dibyendu Bhattacharya",hindi
1414,tt0314938,Zakhmi Sipahi,1995,Action,"Shakti is an honest police officer out to avenge the death of his father, Gautam Gorakhnath, and the trials and obstacles he faces while he goes through corruption, love, and usual Hindi film masala.",T.L.V. Prasad,"Vikas Anand, Mithun Chakraborty, Puneet Issar, Goga Kapoor",hindi
1415,tt3017412,Happy Ending,2014,"Comedy, Romance",A confused writer goes on the search of inspiration for his next story and falls in love with a best seller author who doesn't believe in love.,"Krishna D.K., Raj Nidimoru","Saif Ali Khan, Ileana D'Cruz, Kalki Koechlin, Ranvir Shorey",hindi
1416,tt23474462,Japan,2023,"Action, Drama, Thriller",Plot under wraps.,Raju Murugan,"Sunil, Karthi, Anu Emmanuel, Rajesh Aggarwal",hindi
1417,tt0497915,Gunda,1998,"Action, Comedy, Crime","When a coolie's family is murdered by a group of gangsters and politicians, he swears revenge on them.",Kanti Shah,"Mithun Chakraborty, Mukesh Rishi, Mohan Joshi, Shakti Kapoor",hindi
1418,tt0073458,Nishant,1975,"Crime, Drama","A man whose wife is abducted seeks to have the culprits prosecuted for their crime, but no one will help him. Meanwhile, the wife-abused and berated by her abductors-cannot bring herself to face her husband.",Shyam Benegal,"Girish Karnad, Shabana Azmi, Anant Nag, Amrish Puri",hindi
1419,tt8011712,The Past,2018,"Drama, Horror","Two sisters Simran and Alia go on a vacation to Lonavala, where they experience paranormal activity at the bungalow that they're put up in, as an evil spirit takes over the place.",Gagan Puri,"Sonia Albizuri, Samiksha Bhatt, Navid Mirzaaghazadeh, Yuvraaj Parashar",hindi
1420,tt0115568,Army,1996,"Action, Drama","Arjun, a newlywed Army man, is brutally killed by a gangster, Nagraj. His young widow, determined to avenge her husband's death, raises an army of dedicated young men to kill the gangster.",Raam Shetty,"Sridevi, Shah Rukh Khan, Harish, Mohnish Behl",hindi
1421,tt29001753,Dvand: The Internal Conflict,2023,Drama,Add a plot.,Ishtiyak Khan,"Ishtiyak Khan, Istiyak Khan, Vikram Kochhar, Sanjay Mishra",hindi
1422,tt0210659,Dulhe Raja,1998,Comedy,"Poor Raja opens a fast food restaurant right opposite a five star hotel run by it's owner Singhania, earning his wrath. The wealthy hotel owner uses all his influence to remove Raja, but in...                See full summaryÂ Â»",Harmesh Malhotra,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra",hindi
1423,tt6467738,Irada,2017,"Drama, Mystery, Thriller",An NIA officer tries to unravel the conspiracy that led to the bombing of a business tycoon's factory.,Aparnaa Singh,"Naseeruddin Shah, Arshad Warsi, Divya Dutta, Sharad Kelkar",hindi
1424,tt22478232,Jaggu Ki Lalten,2022,Drama,"""Jaggu ki Lalten"" is a comedy-drama musical film that explores the life of a scrap dealer cum businessman, Hari lal bhoot. A man with shrewd business tactics yet elated with generous and ...                See full summaryÂ Â»",Vipin Kapoor,"Rambir Aryam, Aakriti Bharti, Rajendra Bhatia, Biren Dang",hindi
1425,tt0154706,Blackmail,1973,"Drama, Musical, Romance","A woman is torn between the promise of new love and memories of an ex-fiance. Meanwhile, her scientist uncle-in-law becomes the target of an international gang seeking the secret formula to harness solar energy.",Vijay Anand,"Dharmendra, Rakhee Gulzar, Shatrughan Sinha, Madan Puri",hindi
1426,tt0085361,Coolie,1983,"Action, Comedy, Drama","When Iqbal gets separated from his mother and brother by a flood, he becomes a coolie at Mumbai railway station. He then fights for the coolies rights and faces challenges from a businessman.","Manmohan Desai, Prayag Raj","Amitabh Bachchan, Waheeda Rehman, Rishi Kapoor, Rati Agnihotri",hindi
1427,tt2675978,Dedh Ishqiya,2014,"Comedy, Drama, Romance",Two lousy crooks find paradise in the seven stages of love.,Abhishek Chaubey,"Huma Qureshi, Madhuri Dixit, Naseeruddin Shah, Arshad Warsi",hindi
1428,tt27757805,VD18,2024,"Action, Drama",Revolve around a DCP who transforms and travels to different place in order to safeguard his family.,Kalees,"Wamiqa Gabbi, Keerthy Suresh, Varun Dhawan",hindi
1429,tt0345177,Ek Doctor Ki Maut,1990,"Biography, Drama","After years of painstaking research at the cost of his domestic pleasure, Dr. Dipankar Roy discovers a vaccine for leprosy. The news is flashed over television and overnight, an ...                See full summaryÂ Â»",Tapan Sinha,"Shabana Azmi, Pankaj Kapur, Irrfan Khan, Deepa Sahi",hindi
1430,tt0473310,Ram Gopal Varma Ki Aag,2007,"Action, Adventure, Comedy","A pair of bodyguards for a politician find their positions under threat when their employer is implicated in a scandal. Fleeing to Mumbai they find work with a gangster, but also find that the police are onto them.",Ram Gopal Varma,"Amitabh Bachchan, Mohanlal, Ajay Devgn, Vinod Jaywant",hindi
1431,tt10230436,Yeh Ballet,2020,"Drama, Musical","Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",Sooni Taraporevala,"Julian Sands, Sarah Jane Dias, Jim Sarbh, Mihir Ahuja",hindi
1432,tt0070434,Namak Haraam,1973,Drama,"Somnath (Somu) lives in a shanty house in a Delhi slum with his widowed mom, and unmarried sister, Sarla. He is friendly with Calcutta-based wealthy Vikram (Vicky) Maharaj. When Vicky's dad...                See full summaryÂ Â»",Hrishikesh Mukherjee,"Rajesh Khanna, Amitabh Bachchan, Simi Garewal, Rekha",hindi
1433,tt0833561,Woh Lamhe ...,2006,"Biography, Drama, Romance","Based upon the life of actress Parveen Babi, this film describes the life of schizophrenic actress Sana Azim and the love of her life: Aditya Garewal.",Mohit Suri,"Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli",hindi
1434,tt0085896,Mandi,1983,"Comedy, Drama","Forbidden love, fraying loyalties and flagrant hypocrisy emerge when sanctimonious politicians drive a madam's brothel from the heart of Hyderabad.",Shyam Benegal,"Shabana Azmi, Smita Patil, Naseeruddin Shah, Amrish Puri",hindi
1435,tt0050758,Naya Daur,1957,"Action, Drama, Musical","When the son of a landlord decides to modernize his business by replacing the horse carts with buses, a horse cart rider decides to challenge him.",B.R. Chopra,"Dilip Kumar, Vyjayanthimala, Ajit Khan, Chand Usmani",hindi
1436,tt4023852,Welcome to Karachi,2015,"Action, Comedy, War","Two men from India land in Karachi, Pakistan, without their passports. They get trapped by the Taliban and desperately try to find a way to get back to India.",Ashish R. Mohan,"Arshad Warsi, Jackky Bhagnani, Lauren Gottlieb, Dalip Tahil",hindi
1437,tt3996192,No Land's Man,2021,Drama,The predominantly English-language film will chronicle a tragic and strange funny journey of a South Asian man whose journey takes a layered and complicated shape when he meets an Australian girl in the US.,Mostofa Sarwar Farooki,"Nawazuddin Siddiqui, Eisha Chopra, Vikram Kochhar, Tahsan",hindi
1438,tt0983990,1971,2007,"Action, Drama, War","Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home.",Amrit Sagar,"Manoj Bajpayee, Ravi Kishan, Deepak Dobriyal, Kumud Mishra",hindi
1439,tt7695014,Saheb Biwi Aur Gangster 3,2018,"Action, Crime, Drama","The royal saga of deceit, conspiracy, greed and lust continues in the third installment of the series, as the Saheb and Biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain.",Tigmanshu Dhulia,"Sanjay Dutt, Jimmy Shergill, Mahie Gill, Chitrangda Singh",hindi
1440,tt4338154,Hawaizaada,2015,"Biography, Drama","The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade, who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went...                See full summaryÂ Â»",Vibhu Puri,"Naman Jain, Mithun Chakraborty, Samir Chandra, Kanishka Singh Deo",hindi
1441,tt6791730,Tumhari Sulu,2017,"Comedy, Drama",Sulu is an ambitious housewife with a loving husband and a happy family. Things start changing for her when she accidentally lands a job as a radio jockey and her show becomes an instant hit.,Suresh Triveni,"Vidya Balan, Manav Kaul, Neha Dhupia, Vijay Maurya",hindi
1442,tt0114175,Prem,1995,"Action, Drama, Romance","Sanjay Verma is an eligible young man, who has been having hallucinations of a past life as Shantanu. He travels to a small community and meets with Sonia Verma, and recognizes her as the ...                See full summaryÂ Â»",Satish Kaushik,"Sanjay Kapoor, Tabu, Deepak Tijori, Dalip Tahil",hindi
1443,tt1971365,Dangerous Ishhq,2012,"Fantasy, Mystery, Romance",Three doppelgangers(one girl+ two boys).Two of them loves each other and get together from many lives .And the third one(who can't be killed easily)also wants the girl and he tries to separate them through many lives.,Vikram Bhatt,"Karisma Kapoor, Rajneesh Duggal, Divya Dutta, Jimmy Shergill",hindi
1444,tt0267252,Ajay,1996,"Action, Drama, Romance","Raja Brijraj Singh and his younger brother Raja Ranbir Singh lives in a spacious bungalow and are wealthy landlords of a small Indian village name Kishengard. They would like there only, ...                See full summaryÂ Â»",Suneel Darshan,"Sunny Deol, Karisma Kapoor, Reena Roy, Kiran Kumar",hindi
1445,tt2988272,Shuddh Desi Romance,2013,"Comedy, Drama, Romance",A romantic comedy which tells the journey of three restless young people who junk society's syllabus for finding love and decide to follow their heart.,Maneesh Sharma,"Sushant Singh Rajput, Parineeti Chopra, Rishi Kapoor, Vaani Kapoor",hindi
1446,tt0090575,Aakhree Raasta,1986,"Action, Crime, Drama",An ex-convict is bent on revenge against the people responsible for his wrongful imprisonment but is pit against his estranged son who is now a police officer.,Bhagyaraj,"Amitabh Bachchan, Sridevi, Jaya Prada, Om Shivpuri",hindi
1447,tt6272828,Mubarakan,2017,"Comedy, Romance","Singleton Kartar Singh is left with the responsibility of raising his 2 orphaned nephews. He asks his brother to raise Charan and his sister in London to raise Karan. When the twins cross continents, they leave behind a trail of confusion.",Anees Bazmee,"Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty",hindi
1448,tt0251346,Police Aur Mujrim,1992,"Action, Musical, Romance","Bombay's Police Commissioner Veer Bahadur Singh, lives with his wife, Sharda, and daughter, Jyoti. When DSP Vishal Khanna arrests two notorious robbers and pimps, Shera and Jaaga, and holds...                See full summaryÂ Â»",K.C. Bokadia,"Raaj Kumar, Vinod Khanna, Meenakshi Sheshadri, Avinash Wadhawan",hindi
1449,tt4323504,Jazbaa,2015,"Action, Crime, Drama","Tensions arise when the daughter of nation's best lawyer is kidnapped. Now she'll have to save a rapist from death sentence, as ransom, within 4 days.",Sanjay Gupta,"Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi, Jackie Shroff",hindi
1450,tt0449306,Lucky: No Time for Love,2005,"Musical, Drama, Romance","In a chain of unfortunate events, a 17-year-old schoolgirl narrowly escapes a possible rapist, is caught up in a terror attack, and drinks contaminated water that poisons her.","Radhika Rao, Vinay Sapru","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan",hindi
1451,tt0147811,Ankhen,1968,"Action, Adventure, Drama","Shortly after independence India faces terrorists attacks in Assam, resulting in many deaths and casualties. A group of concerned citizens then decide to do something to stop this carnage.",Ramanand Sagar,"Mala Sinha, Dharmendra, Kumkum, Sujit Kumar",hindi
1452,tt0085912,Mashaal,1984,"Action, Drama, Family",A chain of events changes Vinod's life - from honest journalist to black marketer to an underworld Don and a Racketeer in order to combat Vardhan.,Yash Chopra,"Anil Kapoor, Dilip Kumar, Waheeda Rehman, Rati Agnihotri",hindi
1453,tt2630076,Super Nani,2014,"Comedy, Drama, Family","The movie revolves around how an Indian woman, Bharti, who sacrifices her life for her children and husband, and yet they do not value her or her sacrifices, and they all maltreat her. Then...                See full summaryÂ Â»",Indra Kumar,"Rekha, Sharman Joshi, Randhir Kapoor, Anupam Kher",hindi
1454,tt1391544,Dhoondte Reh Jaoge,2009,"Comedy, Drama",A failed film producer and an unemployed Chartered Accountant decide to make a 'sure flop' movie,Umesh Shukla,"Paresh Rawal, Kunal Kemmu, Sonu Sood, Soha Ali Khan",hindi
1455,tt0423313,Tahalka,1992,"Action, Adventure, Thriller","While on a yacht trip along with this daughter, Dolly, Indian army Major Krishna Rao, observes a girl in distress and goes to rescue her. He ends up rescuing dozens of girls, who have been ...                See full summaryÂ Â»",Anil Sharma,"Dharmendra, Naseeruddin Shah, Mukesh Khanna, Aditya Pancholi",hindi
1456,tt3075360,Googly,2013,"Comedy, Romance","Sharath and Swath, who fall in love but get separated due to some misunderstandings. They reunite a few years later at a friend's wedding",Pawan Wadeyar,"Yash, Kriti Kharbanda, Anant Nag, Sadhu Kokila",hindi
1457,tt0173283,Swarg,1990,Drama,"Krishna is very loyal to his master and treats him like God. Unfortunately, he gets thrown out of the house and the master becomes a pauper. But loyal Krishna returns to change things for the master.",David Dhawan,"Rajesh Khanna, Govinda, Madhavi, Juhi Chawla",hindi
1458,tt0244528,Hadh Kar Di Aapne,2000,"Comedy, Romance","Raj, a detective, goes on a Europe trip for his friend's case. During the trip, he falls in love with Anjali, who is impersonating her best friend. Their journey together ensues romance and comic confusion.",Manoj Agrawal,"Govinda, Rani Mukerji, Johny Lever, Paresh Rawal",hindi
1459,tt1170404,Mere Baap Pehle Aap,2008,"Comedy, Drama, Romance",A son reunites his widowed father to the long lost lover of the latter and urges him to marry.,Priyadarshan,"Akshaye Khanna, Paresh Rawal, Genelia Deshmukh, Om Puri",hindi
